title,link,summary,pub_date
"인천에 본사 둔 에어인천, 아시아나 화물부문 인수",http://www.kyeongin.com/main/view.php?key=20240618010001813," 아시아나항공 화물사업 부문 인수 우선협상대상자로 에어인천이 선정됐다. /경인일보DB 매각 우선협상대상자로 선정돼유럽노선 확대 등 사업에 '날개'화물전용 국내 2위 항공사 전망대한항공, 기업결합 절차에 촉매 아시아나항공 화물사업 부문을 인수할 우선협상대상자로 '에어인천'이 선정됐다. 매각... ",2024.06.17.
"대한항공, 英 스카이트랙스 선정 '세계 100대 항공사'서 11위",https://www.yna.co.kr/view/AKR20240625141200003?input=1195m, 아시아나 37위…최고 항공사는 카타르항공 '가장 깨끗한 항공사' 평가선 아시아나 6위·대한항공 10위 영국의 글로벌 항공 컨설팅·평가 기관인 스카이트랙스가 선정하는 '세계 100대 항공사'에 양대 국적 항공사인 대한항공과 아시아나항공이 이름을 올렸다. 26일 항공업계에 따르면 스카이트랙스가 지난... ,2024.06.26.
"아시아나항공 화물사업부, 에어인천 품으로…우선협상대상자 내정",https://www.newspim.com/news/view/20240614000678, 아시아나항공 화물사업부 새 주인으로 국내 화물전용 항공사인 에어인천이 선정됐다. 화물사업부 매각 절차에 급물살이 타면서 대한항공과 아시아나항공의 기업결합도 속도를 낼 전망이다. 아시아나항공 화물기에 화물이 실리고 있다. [사진=아시아나] 14일 항공업계에 따르면 아시아나항공 화물사업부 인수... ,2024.06.14.
"에어인천, 아시아나항공 화물사업 인수자로 최종 선정",https://www.ytn.co.kr/_ln/0102_202406171530179092," 아시아나항공 화물사업을 인수할 후보자로 화물 전용 항공사 에어인천이 최종 선정됐습니다. 대한항공은 오늘(17일) 이사회를 열고 에어인천을 아시아나항공 화물사업 매각 우선협상대상자로 선정했다고 밝혔습니다. 대한항공은 에어인천과 계약조건을 협의한 후 다음 달 중 매각 기본합의서를 체결하고, 이후... ",2024.06.17.
[포토]아시아나-유니세프 사회공헌협약 30주년,http://www.edaily.co.kr/news/newspath.asp?newsid=02604326638920736, 11일 인천 중구 아시아나항공 제2격납고에서 열린 아시아나항공-유니세프 사회공헌협약 30주년 기념행사에서 아시아나 임직원 가족이 보잉 777 항공기에 비춰지는 미디어 파사드 형식의 라이트를 살펴보고 있다. 아시아나항공은 지난 1994년부터 유니세프와 함께 기내 사랑의 동전모으기 캠페인을 시작해... ,2024.06.11.
"원티드랩 X 아시아나항공, 이직 응원 이벤트 '합격 여행을 원티드' 진행",https://idsn.co.kr/news/view/1065601092704494," ▲(사진=원티드랩) 원티드랩이 아시아나항공과 함께 '합격 여행을 원티드' 이벤트를 펼친다. 이번 이벤트는 이직을 준비하는 직장인과 취업준비생을... 쿠폰은 아시아나항공 공식 홈페이지에서 사용할 수 있으며, 대상 노선은 △일본(오사카, 나고야, 센다이, 미야자키) △태국(방콕) △베트남(하노이) △필리핀... ",2024.06.25.
"조원태 회장, 아시아나 인수 향한 4년 뚝심...‘마지막 관문’ 남았다",https://news.heraldcorp.com/view.php?ud=20240618050424, 조원태 한진그룹 회장이 4년여 동안 진두지휘한 대한항공의 아시아나항공 인수합병이 마지막 단계에 접어들었다. 이와 함께 “통합 항공사를 출범해... 18일 업계에 따르면 대한항공은 전날 이사회를 열고 아시아나항공 화물기 사업 매각 우선협상대상자로 에어인천을 선정했다. 이번 매각은 유럽연합(EU)... ,2면 1단
"대한항공, 아시아나 화물 사업 우선협상대상자로 에어인천 선정",https://news.heraldcorp.com/view.php?ud=20240617050459," 대한항공이 17일 이사회를 열고, 아시아나항공 화물기 사업 매각 우선협상대상자로 에어인천을 선정했다. 대한항공은 ▷사업 인수 시 거래 확실성... 향후 아시아나항공의 미주·유럽 장거리 노선 네트워크를 흡수하면 사업 경쟁력을 더욱 강화할 수 있을 것으로 기대된다. 대한항공은 에어인천과 계약조건을... ",2024.06.17.
대한항공과 아시아나 합병하면 소비자들에겐 어떤 변화가?,https://weekly.hankooki.com/news/articleView.html?idxno=7090177," 대한항공과 아시아나항공 간의 기업결합이 끝을 보이고 있다. 최근 조원태 한진그룹 회장은 대한항공-아시아나항공 합병의 마지막 관문인 미국 경쟁당국(미국 법무부, DOJ)의 승인을 오는 10월이면 완료할 수 있을 것으로 예상한다고 언급했다. 조 회장은 이달 2일(현지시간) 아랍에미리트 두바이에서 열린... ",2024.06.20.
"아시아나 항공화물 품는 에어인천, 업계 국내 2위로 올라선다",https://www.joongang.co.kr/article/25257035, 에어인천이 연 매출 1조6000억원 규모의 아시아나항공 화물사업본부 새 주인이 됐다. 인수 절차가 끝나면 에어인천은 대한항공에 이은 국내 2위 화물 사업자로 올라설 전망이다. 대한항공은 17일 이사회를 열고 에어인천을 아시아나항공 화물사업본부 매각 우선협상대상자로 선정하고 양해각서(MOU)를... ,E4면 1단
"아시아나, 대한항공 자금의존도 높인다",https://news.heraldcorp.com/view.php?ud=20240619050326, 아시아나항공이 대한항공에 인수될 가능성을 전제로 일찌감치 자금 의존도를 높이고 있다. 신주 인수 계약이 완료되기 전에 이미 대한항공에서 지원 받은 자금이 1조원을 넘어섰다. 아시아나항공은 재무적으로 ‘홀로서기’에 어려움을 겪는 만큼 대한항공의 유동성 공급이 지속될지 주목된다. 19일... ,20면 1단
"[특징주] 인화정공, 아시아나 화물사업 인수 소식에 강세",https://www.etoday.co.kr/news/view/2371955," 아시아나항공 화물사업부 인수 우선협상대상자로 에어인천이 선정되면서 인화정공이 해당 지배구조에서 최대 주주가 될 수 있는데 따른 영향으로 분석된다. 현재 인화정공이 에어인천을 사실상 소유하고 있는 구조다. 에어인천의 최대주주는 소시어스PE(80.3%)이며, 소시어스가 에어인천을 사기 위해... ",2024.06.20.
"대한항공, 아시아나 화물 우선협상자에 ‘에어인천’ 선정",https://www.dailian.co.kr/news/view/1372610/?sc=Naver," 대한항공은 17일 이사회를 열고, 아시아나항공 화물기 사업 매각 우선협상대상자로 에어인천을 선정했다고 이날 밝혔다. 대한항공은▲사업 인수시 거래... 대한항공은 향후 아시아나항공의 미주, 유럽 장거리 노선 네트워크와 중·대형 화물기와 결합하면 사업 경쟁력을 한층 더 강화할 수 있을 것으로 기대하고... ",2024.06.17.
"아시아나·유니세프, 30년 협력기념 항공기 블루라이트 첫 행사",https://www.yna.co.kr/view/AKR20240611030800003?input=1195m, '기내 사랑의 동전모으기' 캠페인 누적 모금액 160억원 아시아나항공은 11일 유니세프와 사회공헌 협약 30주년을 기념하는 '블루라이트' 행사를 열었다고 밝혔다. 아시아나항공과 유니세프는 이날 인천 제1격납고에서 보잉777 항공기에 유니세프를 상징하는 색인 파란색 조명을 비췄다. 행사에는 원유석... ,2024.06.11.
아시아나항공 화물사업부 3파전 승자는 에어인천,https://view.asiae.co.kr/article/2024061413260920413," 에어인천이 에어프레미아, 이스타항공과의 경쟁을 이겨내고 아시아나항공 화물사업부를 품는다. 유럽연합 집행위원회(EC)가 조건으로 내건 화물사업 독과점 해소도 풀리면서 대한항공의 아시아나항공 합병도 9부 능선을 넘게 됐다. 14일 업계에 따르면 대한항공은 아시아나항공 화물사업부 인수... ",2024.06.14.
"아시아나항공, 가천대 길병원과 의료관광 업무협약 체결",http://www.finomy.com/news/articleView.html?idxno=212072, 아시아나항공은 가천대 길병원과 외국인 의료 관광객 수요 활성화를 위한 MOU를 체결했다고 19일 밝혔다. 이번 협약에 따라 아시아나항공은 길병원 진료를 위해 한국을 방문하는 중앙아시아 노선(울란바타르·타슈켄트·알마티) 방한 외국인 탑승객들에게 최대 15% 항공권 할인 혜택과 무료수하물 1개 추가... ,2024.06.19.
아시아나-유니세프 30년 동행 '기내 사랑의 동전 모으기 누적 모금액 16...,https://www.news1.kr/photos/view/?6698192, 11일 인천 중구 아시아나항공 제2격납고에서 열린 아시아나항공-유니세프 사회공헌협약 30주년 기념행사에서 아시아나 임직원 가족이 보잉 777 항공기에 비춰지는 미디어 파사드 형식의 라이트를 살펴보고 있다. 아시아나항공은 지난 1994년부터 유니세프와 함께 기내 사랑의 동전모으기 캠페인을... ,2024.06.11.
[오늘의 항공리뷰] 대한항공·티웨이항공·파블로항공·아시아나항공,http://www.financialreview.co.kr/news/articleView.html?idxno=29255," 아시아나항공은 문화체육관광부 산하 국내 유일 국립 오케스트라와의 문화예술분야 협업 마케팅을 진행한다는 방침이다. 사진=대한항공 대한항공... 사진=아시아나항공 아시아나항공, 국립심포니오케스트라와 문화마케팅 맞손 17일 아시아나항공은 국립심포니오케스트라와 문화 마케팅 협약을 맺고... ",2024.06.17.
"아시아나항공, 가천대 길병원과 ‘방한 외국인 의료 관광객 유치’ MOU ...",http://www.lawissue.co.kr/view.php?ud=20240619134613867267191f6c6e_12," 아시아나항공(대표 원유석)이 가천대 길병원과 외국인 의료 관광객 수요 활성화를 위한 MOU를 체결했다. 19일 인천 가천대 길병원 국제진료센터에서 진행된 이날 협약식에는 아시아나항공 원유석 사장, 가천대 길병원 김우경 병원장이 참석해 양사 간 의료 마케팅 협력을 맺었다. 이번 협약에 따라... ",2024.06.19.
"대한항공, 아시아나항공 화물사업 인수자로 '에어인천' 선정",https://www.incheonilbo.com/news/articleView.html?idxno=1253624, ▲ 아시아나항공 화물기. 인천일보 DB 대한항공이 17일 이사회를 열고 아시아나항공의 화물기 사업부문 인수 우선협상대상자로 에어인천을 선정했다. 이날 대한항공은 에어인천 선정이유에 대해 ▲사업 인수시 거래 확실성 ▲항공화물 사업의 장기적인 경쟁성 유지·발전 성장 ▲역량 있는... ,2024.06.17.
"아시아나항공, 유니세프와 ‘30년 동행’ 블루라이트 쐈다",https://www.dailian.co.kr/news/view/1370333/?sc=Naver, 아시아나항공은 11일 유니세프와 사회공헌협약 30주년을 기념해 블루라이트 행사를 열었다고 이날 밝혔다. 아시아나항공과 유니세프는 인천 제1격납고에서 열린 ‘아시아나항공-유니세프 블루라이트’ 행사를 열고 보잉777 항공기에 유니세프의 상징 색상인 파란색 조명을 비추며 30년간 이어진 양사간... ,2024.06.11.
"에어인천, '아시아나 화물' 우선협상대상자 내정",http://www.enewstoday.co.kr/news/articleView.html?idxno=2140026," 에어인천이 아시아나항공 화물사업의 우선협상대상자로 내정된 것으로 알려졌다. 14일 항공업계에 따르면 대한항공은 오는 17일 이사회를 열어... 한편 지난해 대한항공-아시아나 합병승인과 관련해 유럽연합 집행부는 화물운송 서비스의 경쟁이 위축될 수 있다며, 아시아나항공 화물사업부 매각을... ",2024.06.15.
"에어인천, 아시아나항공 화물사업 품는다",https://www.topdaily.kr/articles/97746," 에어인천이 아시아나항공 화물기 사업 매각 우선협상대상자로 선정됐다. 대한항공은 에어인천과 계약조건을 협의한 후 7월 중 매각 기본합의서를 체결하고, 이후 유럽 경쟁당국의 심사 승인을 받을 예정이다. 에이인천이 아시아나항공 화물사업부를 품으면 국내 2위 화물사업자로 올라서게 된다. 대한항공은... ",2024.06.17.
"대한항공 ""아시아나 화물 우협에 '에어인천'…이사회 의결""",https://www.newsworks.co.kr/news/articleView.html?idxno=756128," 대한항공은 17일 이사회를 열고 아시아나항공 화물기 사업 매각 우선협상대상자로 에어인천을 선정했다고 밝혔다. 대한항공은 ▲사업 인수 시 거래... 향후 아시아나항공의 미주, 유럽 장거리 노선 네트워크와 중·대형 화물기와 결합하면 사업 경쟁력을 한층 더 강화할 수 있을 것으로 회사 측은 기대하고 있다.... ",2024.06.17.
"가천대 길병원-아시아나항공, 해외 환자 유치 활성화 위한 업무협약",http://www.kihoilbo.co.kr/news/articleView.html?idxno=1094580," 기호일보 - 아침을 여는 신문, KIHOILBO 가천대 길병원은 19일 여성암병원 회의실에서 아시아나항공과 해외 환자 유치 활성화를 위한 업무협약을 체결했다고 이날 알렸다. 가천대 길병원과 아시아나항공은 우즈베키스탄(타슈켄트), 카자흐스탄(알마티), 몽골(울란바토르) 발 아시아나항공을 이용, 가천대... ",2024.06.19.
"아시아나항공, K-메디컬 관광 활성화 앞장선다",http://www.worktoday.co.kr/news/articleView.html?idxno=54242, 아시아나항공 원유석 사장(왼쪽)과 가천대 길병원 김우경 병원장(오른쪽)이 방한 외국인 의료 관광객 유치를 위한 업무 협약 체결 후 기념 촬영을 하고 있다. 아시아나항공은 가천대 길병원과 외국인 의료 관광객 수요 활성화를 위한 업무협약(MOU)을 체결했다고 19일 밝혔다. 협약에 따라 아시아나항공은... ,2024.06.19.
"에어인천, 아시아나 화물사업 우선협상대상자 사실상 내정",https://www.etoday.co.kr/news/view/2370086, 이투데이=윤혜원 기자 | 에어인천이 에어프레미아와 이스타항공을 제치고 아시아나항공 화물사업의 우선협상대상자로 내정된 것으로 알려졌다. 14일 연합은행에 따르면 에어인천이 우선협상대상자로 내정됨에 따라 대한항공은 오는 17일 이사회를 열어 아시아나항공 화물사업 매각안을 의결할 예정이다.... ,2024.06.14.
인화정공 주가 상한가…에어인천 '아시아나 화물 인수' 우선협상대상자...,https://www.pointdaily.co.kr/news/articleView.html?idxno=207210," 이는 아시아나항공 화물사업부 인수 우선협상대상자로 에어인천이 선정되면서 영향을 받은 것이라 풀이된다. 업계에 따르면, 에어인천은 지난 18일 아시아나 화물사업부 인수 우협으로 선정돼 대한항공과 양해각서(MOU)를 체결했다. 에어인천은 앞으로 2주가량 상세 실사를 진행한 뒤 7월 중 매각... ",2024.06.24.
"'아시아나 속한' 스타얼라이언스, 런던 히드로공항서 10주년 기념 행사",https://www.newspim.com/news/view/20240613000138, 아시아나항공이 속한 세계 최대 항공사 동맹체 스타얼라이언스가 런던 히드로공항 제 2터미널에서 10주년 운항을 기념했다고 13일 밝혔다. 지난달 29일(현지시각) 런던 히드로공항 제2터미널에서 아시아나항공을 포함한 22개 스타얼라이언스 회원사 직원들이 히드로공항 제2터미널 운항 10주년을 맞아... ,2024.06.13.
"아시아나항공, 가천대 길병원과 협약... ""K-메디컬 관광 활성화 앞장""",http://www.efnews.co.kr/news/articleView.html?idxno=112736, 아시아나항공이 19일(수) 가천대 길병원과 방한 외국인 의료 관광객 유치를 위한 업무 협약을 체결했다. 아시아나항공 원유석 사장(왼쪽)과 가천대 길병원 김우경 병원장(오른쪽)이 기념 촬영을 하고 있다. 아시아나항공은 가천대 길병원과 외국인 의료 관광객 수요 활성화를 위한 MOU를 체결했다고 19일 밝혔다.... ,2024.06.19.
"가천대 길병원-아시아나항공, 해외 환자 유치위해 맞손",http://www.hansbiz.co.kr/news/articleView.html?idxno=699137," 가천대 길병원과 아시아나 항공의 MOU 체결식. /가천대 길병원 제공 가천대 길병원이 19일 아시아나항공과 해외 환자 유치 활성화를 위한 업무협약을 체결했다. 여성암병원 회의실에서 열린 이번 협약식에는 김우경 병원장, 박흥규 제2진료부원장, 이원석 국제의료센터장 등 병원 주요 임원과 원유석 대표이사... ",2024.06.19.
아시아나 항공과 유니세프 '30년 사회공헌 동행',https://www.news1.kr/photos/view/?6698222, 11일 인천 중구 아시아나항공 제2격납고에서 열린 아시아나항공-유니세프 사회공헌협약 30주년 기념행사에서 보잉 777 항공기에 미디어 파사드 형식으로 라이트가 비춰지고 있다. 아시아나항공은 지난 1994년부터 유니세프와 함께 기내 사랑의 동전모으기 캠페인을 시작해 현재 누적 모금액... ,2024.06.11.
"대한항공, 아시아나 화물기 사업 매각 우협에 '에어인천' 선정",http://www.enewstoday.co.kr/news/articleView.html?idxno=2140450," 대한항공은 17일 이사회를 열고, 아시아나항공 화물기 사업 매각 우선협상대상자로 에어인천을 선정했다고 발표했다. 이날 대한항공은 △사업 인수시... 향후 아시아나항공의 미주, 유럽 장거리 노선 네트워크와 중·대형 화물기와 결합하면 사업 경쟁력을 한층 더 강화할 수 있을 것으로 기대된다. 대한항공은... ",2024.06.17.
"아시아나·유니세프, 사회공헌 30년 동행",http://www.fnnews.com/news/202406111901408813, 아시아나항공이 유니세프와 사회공헌 협약 30주년을 기념하는 행사를 열었다고 11일 밝혔다. 아시아나항공과 유니세프는 인천 제1격납고에서 열린 '아시아나항공-유니세프 블루라이트' 행사에서 보잉777 항공기에 유니세프의 상징 색상인 파란색 조명을 비추며 30년간 이어진 양사 간 파트너십을 기념했다.... ,29면 1단
"대한항공, 英 선정 ‘세계 100대 항공사’ 11위",https://news.heraldcorp.com/view.php?ud=20240626050396," 대한항공과 아시아나항공이 이름을 올렸다. 26일 항공업계에 따르면 스카이트랙스가 지난 24일(현지시간) 발표한 올해 세계 100대 항공사(대형 항공사·저비용항공사 통합)에서 대한항공은 11위, 아시아나항공은 37위에 각각 올랐다. 국내 저비용 항공사들은 순위에 들지 못했고, 세계 항공사 1위는... ",25면 1단
"아시아나항공, 국립심포니오케스트라와 손잡고 예술 띄운다",https://www.news2day.co.kr/article/20240617500055," 문체부 산하 국내 유일 국립 오케스트라와 문화예술분야 협업 마케팅 항공권 및 악기 운송 할인 지원, 공연 영상물 기내 상영 제공 예정 아시아나항공이 ‘국립심포니오케스트라’와 문화예술 활성화를 위한 전략적 파트너십을 체결했다. [사진 = 아시아나항공] [뉴스투데이=최현제 기자] 아시아나항공은... ",2024.06.17.
"대한항공, 아시아나 화물 우선협성대상자에 '에어인천' 선정",http://www.shinailbo.co.kr/news/articleView.html?idxno=1889576," 대한항공은 17일 이사회를 열고 아시아나항공 화물기 사업 매각 우선협상대상자로 에어인천을 선정했다고 밝혔다. 대한항공은 에어인천과 계약조건을... 향후 아시아나항공의 미주, 유럽 장거리 노선 네트워크와 중·대형 화물기와 결합하면 사업 경쟁력을 한층 더 강화할 수 있을 것으로 기대된다. 대한항공... ",2024.06.17.
대한항공-아시아나 합병 9부 능선 넘었다,https://www.asiatime.co.kr/article/20240617500253, 에어인천이 아시아나항공 화물기 사업 매각 우선협상대상자로 선정됐다. 이에 따라 대한항공은 유럽연합 집행위원회(EC)가 제시한 조건부 승인 선결조건을 완수해 연내 합병 절차를 마무리 지을 방침이다. 에어인천 화물기 모습. (사진=에어인천) 대한항공은 17일 오전 이사회를 열고 아시아나항공 화물기 사업... ,2024.06.17.
"에어인천, 아시아나항공 화물사업부 인수 우선협상자 내정",http://www.inews24.com/view/1730769," 국내 유일 화물전용 항공사 에어인천이 아시아나항공 화물사업부 인수의 유력한 후보로 떠올랐다. 14일 업계에 따르면, 대한항공은 아시아나항공 화물사업부 인수 우선협상대상자로 에어인천을 내정했다. 오는 17일 이사회를 열어 매각안을 최종 승인해 에어인천 측에 통보할 계획이다.. 이번 본입찰은... ",2024.06.14.
"아시아나항공,가천대 길병원과 MOU 체결... ""K-메디컬 관광 활성화""",http://www.newslock.co.kr/news/articleView.html?idxno=92979," 아시아나항공이 가천대 길병원과 외국인 의료 관광객 수요 활성화를 위한 MOU를 체결했다고 19일 밝혔다. 이날 인천 가천대 길병원 국제진료센터에서 진행된 이날 협약식에는 아시아나항공 원유석 사장, 가천대 길병원 김우경 병원장이 참석해 양사 간 의료 마케팅 협력을 맺었다. 이번 협약에 따라... ",2024.06.19.
"에어인천, 아시아나 화물 매각 초읽기…9부 능선 넘은 대한항공-아시아...",http://www.metroseoul.co.kr/article/20240617500402, 아시아나항공 화물기/아시아나항공 3년 넘게 이어진 대한항공과 아시아나항공의 기업결합에 속도가 붙을 전망이다. 그동안 양사의 합병 조건 중 하나였던 아시아나항공 화물 매각이 마무리 수순에 들어가면서 향후 남은 절차도 빠르게 진행될 것으로 보인다. 사실상 미국의 합병 승인만 남겨둔 상태다.... ,2024.06.17.
"[공시]대한항공, 아시아나 화물기 매각 우협대상에 '에어인천' 선정",http://www.fnnews.com/news/202406171408035131," 대한항공은 17일 에어인천을 아시아나항공 화물기 매각 거래의 우선협상대상자로 선정하고, 양해각서(MOU)를 체결했다고 공시했다. 대한항공은 에어인천에 대해 오는 7월 15일까지 우선 협상기간을 부여한다. 다만 당사자들의 상호 협의하에 7월 31일까지로 연장이 가능하다. ",2024.06.17.
"아시아나, 국립심포니오케스트라와 문화예술 파트너십 체결",http://www.seoulfn.com/news/articleView.html?idxno=522909," 아시아나항공은 '국립심포니오케스트라'와 문화예술 활성화를 위한 전략적 파트너십을 체결했다고 17일 밝혔다. 국립심포니오케스트라는... 이번 파트너십 체결에 따라 아시아나항공은 △국립심포니오케스트라 단원들의 해외 공연 시, 항공권∙악기 화물 운송 할인 지원 △공연 영상물 기내 상영... ",2024.06.17.
"아시아나항공-길병원, 의료 관광객 활성화 유치 활성화 나선다",https://www.kmib.co.kr/article/view.asp?arcid=0020219674&code=61141111&cp=nv, 아시아나항공은 가천대 길병원과 외국인 의료 관광객 수요 활성화를 위한 업무협약을 체결했다고 19일 밝혔다. 아시아나항공은 이번 협약으로 길병원 진료를 위해 한국을 방문하는 외국인 탑승객에게 최대 15% 항공권 할인과 무료 수하물 1개 추가 혜택을 제공한다. 길병원은 탑승객에게 건강검진 프로그램을... ,2024.06.19.
"원티드랩 X 아시아나항공, 이직 응원 이벤트 '합격 여행을 원티드' 진행",https://www.newspim.com/news/view/20240625000663," 원티드랩은 아시아나항공과 함께 '합격 여행을 원티드' 이벤트를 진행한다고 25일 밝혔다. 이번 이벤트는 이직을 준비하는 직장인과 취업준비생을... 쿠폰은 아시아나항공 공식 홈페이지에서 사용할 수 있다. 대상 노선은 ▲일본(오사카, 나고야, 센다이, 미야자키) ▲태국(방콕) ▲베트남(하노이) ▲필리핀... ",2024.06.25.
"에어인천, '아시아나항공 화물기사업부' 새 주인 된다 [넘버스]",https://www.bloter.net/news/articleView.html?idxno=617797, 국내 유일의 화물전용 항공사 에어인천이 아시아나항공 화물기사업부를 인수한다. 17일 투자은행(IB) 및 항공업계에 따르면 대한항공은 이날 이사회를 열고 에어인천을 아시아나항공 화물기사업부 매각 우선협상대상자로 선정했다. 대한항공은 △사업 인수 시 거래확실성 △항공화물 사업의 장기적인 경쟁성... ,2024.06.17.
9부 능선 넘은 대한항공·아시아나 합병,https://www.news1.kr/photos/view/?6708341, 아시아나항공의 화물사업부 인수 우선협상대상자인 에어인천이 대한항공과 양해각서(MOU)를 체결한다. 유럽연합집행위원회(EC)가 대한항공과 아시아나 기업결합 승인 조건으로 내건 화물사업 독과점 해소를 일단락 지으면서 합병은 9부 능선을 넘게 됐다. 17일 업계에 따르면 대한항공은 이날 오전... ,2024.06.17.
"대한항공, 아시아나 화물 매각 끝 아니다…통합 후 계열사 '교통정리' 숙...",https://news.heraldcorp.com/view.php?ud=20240618050676, 대한항공이 아시아나항공 인수에 속도를 높이고 있다. 기업결합을 위해 아시아나 화물운송사업부 매각을 추진하는 가운데 이후에도 추가 딜이 파생될 개연성이 있다. 양사가 통합되면 지주회사인 한진칼에 적용되는 공정거래법에 따라 아시아나 자회사 지분도 손봐야 하는 상황이다. 18일 투자은행(IB) 업계에... ,2024.06.18.
"국립심포니, '하늘 무대'도 열렸다…아시아나항공과 업무협약",https://www.newdaily.co.kr/site/data/html/2024/06/17/2024061700013.html, 뉴데일리 신성아 기자 = 국립심포니오케스트라가 아시아나항공과의 전략적 파트너십을 통해 하늘 무대가 열리게 됐다. 국립심포니는 17일 아시아나항공과 문화 마케팅 협약을 맺고 향후 문화예술분야 협업 마케팅을 진행해 양 사의 시너지를 극대화할 계획이다고 밝혔다. 협약 내용은 △국립심포니오케스트라의... ,2024.06.17.
대한항공·아시아나 합병 임박…화물 사업 '에어인천' 품에,http://www.yonhapnewstv.co.kr/MYH20240617021700641/?input=1825m, 아시아나항공 화물 사업의 새 주인으로 국내 유일한 화물 전용 항공사인 에어인천이 낙점됐습니다. 양사 결합의 과제였던 화물사업 매각이 마무리되면서 합병까지 미국 승인만 남겨놓게 됐습니다. 박효정 기자입니다. [기자] 대한항공이 이사회를 열고 에어인천을 아시아나항공 화물사업 매각 우선협상... ,2024.06.17.
"[더벨][아시아나 화물사업부 M&A]대한항공, MOU 체결 이후 '분리합병' 로...",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202406240947479800105239, 아시아나항공 화물사업부 매각을 주관하는 대한항공이 최근 우선협상대상자(우협)로 선정된 에어인천에 양해각서(MOU) 체결 이후 합병 로드맵을... 내년 1월 이후 아시아나항공이 주주총회를 소집해 대한항공과의 기업결합과 화물사업부 분리 등의 안건을 통과시켜야 한다. 이 모든 작업이 끝나야 대한항공은... ,2024.06.25.
"아시아나항공, 국립심포니오케스트라와 문화예술분야 '협업'",https://www.dailian.co.kr/news/view/1372391/?sc=Naver, 아시아나항공이 국립심포니오케스트라와 문화예술 활성화를 위해 손을 잡는다. 아시아나항공은 17일 국립심포니오케스트라와 문화 마케팅 협약을 맺는다고 이날 밝혔다. 향후 문화예술분야 협업 마케팅을 진행해 양 사의 시너지를 극대화하겠다는 방침이다. 국립심포니오케스트라는 문화체육관광부 산하 국내... ,2024.06.17.
"대한항공, 이사회서 아시아나 화물사업 우선협상자 '에어인천' 선정",https://biz.newdaily.co.kr/site/data/html/2024/06/17/2024061700213.html, 뉴데일리 김재홍 기자 = 대한항공이 합병 선결조건인 아시아나항공 화물기 사업 매각 우선협상대상자로 에어인천을 선정했다. 이에 따라 대한항공과 아시아나항공의 합병 작업이 급물살을 탈 전망이다. 대한항공은 17일 이사회를 열고 ▲사업 인수시 거래 확실성 ▲항공화물사업의 장기적인 사업 경쟁성 유지... ,2024.06.17.
"아시아나항공, 가천대 '길병원'과 MOU…외국인 의료 관광 수요 ↑",http://news.mt.co.kr/mtview.php?no=2024061908183879799, 아시아나항공이 가천대 길병원과 외국인 의료 관광객 수요 활성화를 위한 MOU를 체결했다고 19일 밝혔다. 협약에 따라 아시아나항공은 길병원 진료를 위해 한국을 방문하는 중앙아시아 노선(울란바타르·타슈켄트·알마티) 방한 외국인 탑승객들에게 최대 15% 항공권 할인과 무료수하물 1개 추가 혜택을 준다.... ,2024.06.19.
"에어인천, 아시아나 화물품고 국내 2위로…국내 유일 화물항공사",https://www.yna.co.kr/view/AKR20240617077700003?input=1195m," 중국 등 아시아 중심 운항…장거리운항 경험 없고 부채 떠안아야 아시아나항공 화물사업을 품고 단번에 국내 2위 항공 화물사업자로 날아오르게 되는... 지난해 기준 에어인천의 매출은 707억4천만원으로, 아시아나항공 화물 사업 본입찰에서 경쟁했던 에어프레미아(3천750억원), 이스타항공(1천467억원)과... ",2024.06.17.
"대한항공, 에어인천과 아시아나 화물 매각 MOU",https://www.news1.kr/photos/view/?6708381, 아시아나항공의 화물사업부 인수 우선협상대상자인 에어인천이 대한항공과 양해각서(MOU)를 체결한다. 유럽연합집행위원회(EC)가 대한항공과 아시아나 기업결합 승인 조건으로 내건 화물사업 독과점 해소를 일단락 지으면서 합병은 9부 능선을 넘게 됐다. 17일 업계에 따르면 대한항공은 이날 오전... ,2024.06.17.
"에어인천, 아시아나 화물사업 매각 우협 대상자 선정",https://www.viva100.com/main/view.php?key=20240617010005191," 에어인천, 아시아나 화물사업 매각 우협 대상자 선정 대한항공은 아시아나항공 화물기 사업 매각과 관련해 이사회를 개최하고, 우선협상대상자로 에어인천을 선정했다고 17일 밝혔다.대한항공은 △사업 인수시 거래 확실성 △항공화물사업의 장기적인 사업 경쟁성 유지 및 발전 성장 △역량있는 컨소시엄을... ",2024.06.17.
"아시아나화물 에어인천에 판다… 대한항공, 메가캐리어 '성큼'",https://www.asiatoday.co.kr/view.php?key=20240618010009006," 에어인천에 아시아나항공 화물사업을 넘기며 유럽연합(EU) 집행위원회(EC)가 제기한 화물사업 독과점 우려를 해소하고, 메가캐리어(초대형 항공사) 도약을 눈앞에 뒀다. 10월 중으로 미국 경쟁당국의 승인만 받으면 완전한 양사 통합을 달성하게 된다.대한항공이 아시아나 화물사업 인수자로 에어인천을 낙점한... ",2024.06.17.
